"Fdt_Id","Fdt_Run_Id","Fdt_Collector_Id","Fdt_Cag_Code","Cag_Description","Fdt_Storet_Bound","Fdt_Stored_Storet_Date","Fdt_Sta_Id","Fdt_Spg_Code","Spg_Description","Fdt_Ssc_Code","Ssc_Description","Ssc_Long_Desc","Ssc_Mgr_Aprv_Flag","Ssc_Qa_Aprv_Flag","Ssc_Dir_Aprv_Flag","Fdt_Date_Time","Fdt_Depth_Desc","Fdt_Depth","Fdt_Percent_Frb","Fdt_Weather_Code","Fdt_Tide_Code","Fdt_Flow_Cfs","Fdt_Temp_Celcius","Fdt_Field_Ph","Fdt_Do_Probe","Fdt_Specific_Conductance","Fdt_Salinity","Fdt_Do_Winkler","Fdt_Chlorine_Residual","Fdt_Eparu_Z","Fdt_Epar_S","Fdt_Gauge_Height","Fdt_Comment","Fdt_Type","Fdt_Lab_Sent_Date","Fdt_Lab_Rcvd_Date","Fdt_Inserted_Date","Fdt_Inserted_By","Fdt_Changed_Date","Fdt_Changed_By","Fdt_Sta_Order","Rep_Timestamp","Fdt_Shipping_Seal_No","Fdt_Chain_Cust_Ship_Date","Fdt_Do_Satr_Per","Fdt_Turbidity","Fdt_Conductivity","Fdt_Air_Per_Sat","Fdt_Do_Optical","Fdt_Temp_Celcius_Rmk","Temp_Celcius_Remark","Fdt_Field_Ph_Rmk","Field_Ph_Remark","Fdt_Do_Probe_Rmk","Do_Probe_Remark","Fdt_Do_Optical_Rmk","Do_Optical_Remark","Fdt_Specific_Conductance_Rmk","Specific_Conductance_Remark","Fdt_Salinity_Rmk","Salinity_Remark","Fdt_Secchi_Depth_Rmk","Secchi_Depth_Remark","Fdt_Air_Per_Sat_Rmk","Air_Per_Sat_Remark","Fdt_Turbidity_Rmk","Turbidity_Remark","Fdt_Flow_Cfs_Rmk","Flow_Cfs_Remark","Fdt_Gauge_Height_Rmk","Gauge_Height_Remark","Fdt_Air_Temp_Rmk","Air_Temp_Remark","Fdt_Baro_Pressure_Rmk","Baro_Pressure_Remark","Fdt_Do_Winkler_Rmk","Do_Winkler_Remark","Fdt_Chlorine_Residual_Rmk","Chlorine_Residual_Remark","Fdt_Conductivity_Rmk","Conductivity_Remark","Fdt_Air_Temp","Fdt_Baro_Pressure","Fdt_Secchi_Depth","Fdt_Data_Logger","Loaded_Date","Loaded_By"
"2961826","WCROBIO","GJD","DEQ","Virginia Department of Environmental Quality","N",NA,"2-JKS006.67","RB","Benthic Biological Monitoring",NA,NA,NA,NA,NA,NA,2004-06-14 12:30:00,"S",0.3,50,NA,NA,NA,20.9,8.26,9.66,351.9,0.2,NA,NA,NA,NA,NA,NA,"NFDT",NA,NA,2020-07-30 17:20:06,"EDAS_PROJECT",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2963270","WCROBIO","GJD","DEQ","Virginia Department of Environmental Quality","N",NA,"2-JKS006.67","RB","Benthic Biological Monitoring",NA,NA,NA,NA,NA,NA,2004-11-03 15:30:00,"S",0.3,50,NA,NA,NA,19.11,8.57,10.83,626.5,0.3,NA,NA,NA,NA,NA,NA,"NFDT",NA,NA,2020-07-30 17:20:06,"EDAS_PROJECT",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2364564","W06JKS PULSE","MVR","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","TM","TMDL Planning","000002","Ambient Water Quality Monitoring QAPP and SOP","Water Quality Monitoring Quality Assurance Project Plan and Standard Operating Procedures Manual",NA,"Y",NA,2006-10-24 18:00:00,"S",0.3,50,"1",NA,NA,10.6,8.4,12.3,698,NA,NA,NA,NA,NA,NA,NA,"NFDT",2006-10-25 09:00:11,NA,2006-10-25 07:14:16,"MRDAIL",2008-02-29 14:17:20,"RESTEWART",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2365111","W06JKS PULSE","RDM","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","TM","TMDL Planning","000002","Ambient Water Quality Monitoring QAPP and SOP","Water Quality Monitoring Quality Assurance Project Plan and Standard Operating Procedures Manual",NA,"Y",NA,2006-10-26 15:30:00,"S",0.3,50,"1",NA,NA,12.7,7.8,10.1,317,NA,NA,NA,NA,NA,NA,NA,"NFDT",2006-10-26 22:00:13,NA,2006-10-26 17:43:30,"RDMILLER",2008-02-29 14:17:20,"RESTEWART",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2365368","W06JKS PULSE","MVR","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","TM","TMDL Planning","000002","Ambient Water Quality Monitoring QAPP and SOP","Water Quality Monitoring Quality Assurance Project Plan and Standard Operating Procedures Manual",NA,"Y",NA,2006-10-30 17:00:00,"S",0.3,50,"3",NA,NA,12.7,8.2,11.9,410,NA,NA,NA,NA,NA,NA,NA,"NFDT",2006-10-31 09:00:36,NA,2006-10-31 07:16:26,"MRDAIL",2008-02-29 14:17:20,"RESTEWART",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2961814","WCROBIO","RDM","DEQ","Virginia Department of Environmental Quality","N",NA,"2-JKS006.67","RB","Benthic Biological Monitoring",NA,NA,NA,NA,NA,NA,2007-05-11 10:00:00,"S",0.3,50,NA,NA,NA,18.3,7.7,9.9,383,NA,NA,NA,NA,NA,NA,NA,"NFDT",NA,NA,2020-07-30 17:20:06,"EDAS_PROJECT",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2962517","WCROBIO","JRH","DEQ","Virginia Department of Environmental Quality","N",NA,"2-JKS006.67","RB","Benthic Biological Monitoring",NA,NA,NA,NA,NA,NA,2007-10-12 12:15:00,"S",0.3,50,NA,NA,NA,15.6,8,9.3,992,NA,NA,NA,NA,NA,NA,NA,"NFDT",NA,NA,2020-07-30 17:20:06,"EDAS_PROJECT",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2961818","WCROBIO","RDM","DEQ","Virginia Department of Environmental Quality","N",NA,"2-JKS006.67","RB","Benthic Biological Monitoring",NA,NA,NA,NA,NA,NA,2008-10-30 09:40:00,"S",0.3,50,NA,NA,NA,8.6,6.9,9.7,1009,NA,NA,NA,NA,NA,NA,NA,"NFDT",NA,NA,2020-07-30 17:20:06,"EDAS_PROJECT",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2575063","W09A","JEH","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","TM","TMDL Planning","10018","Jackson River Benthic TMDL","QUALITY ASSURANCE PROJECT PLAN FOR SPECIAL STUDY OF JACKSON RIVER WATERSHED  IN SUPPORT OF BENTHIC TOTAL MAXIMUM DAILY LOAD IMPLEMENTATION PLAN ALLEGHANY COUNTY AND COVINGTON CITY, VA (WATERBODIES I04R and I09R)
",NA,"Y",NA,2010-02-24 13:45:00,"S",0.3,50,"1",NA,NA,5.4,7.6,12.2,185,NA,NA,NA,NA,NA,NA,NA,"NFDT",2010-02-24 22:00:46,NA,2010-02-24 16:00:40,"JEHINKLE",2010-02-24 22:00:51,"OPS$WQM",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2578095","W09A","MLH","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","TM","TMDL Planning","10018","Jackson River Benthic TMDL","QUALITY ASSURANCE PROJECT PLAN FOR SPECIAL STUDY OF JACKSON RIVER WATERSHED  IN SUPPORT OF BENTHIC TOTAL MAXIMUM DAILY LOAD IMPLEMENTATION PLAN ALLEGHANY COUNTY AND COVINGTON CITY, VA (WATERBODIES I04R and I09R)
",NA,"Y",NA,2010-04-01 10:30:00,"S",0.3,50,"3",NA,NA,9.7,7.7,11.3,213,NA,NA,NA,NA,NA,NA,NA,"NFDT",2010-04-01 22:01:11,NA,2010-04-01 16:20:21,"MLHUTCHISON",2010-04-01 22:01:17,"OPS$WQM",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2586720","W09A","MLH","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","TM","TMDL Planning","10018","Jackson River Benthic TMDL","QUALITY ASSURANCE PROJECT PLAN FOR SPECIAL STUDY OF JACKSON RIVER WATERSHED  IN SUPPORT OF BENTHIC TOTAL MAXIMUM DAILY LOAD IMPLEMENTATION PLAN ALLEGHANY COUNTY AND COVINGTON CITY, VA (WATERBODIES I04R and I09R)
",NA,"Y",NA,2010-06-16 15:40:00,"S",0.3,50,"3",NA,NA,27.3,8,9.9,588,NA,NA,NA,NA,NA,NA,NA,"NFDT",2010-06-16 22:01:05,NA,2010-06-16 17:58:12,"MLHUTCHISON",2010-06-16 22:01:07,"OPS$WQM",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2593636","W10JKS_ALGAE","MVR","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","TM","TMDL Planning","10018","Jackson River Benthic TMDL","QUALITY ASSURANCE PROJECT PLAN FOR SPECIAL STUDY OF JACKSON RIVER WATERSHED  IN SUPPORT OF BENTHIC TOTAL MAXIMUM DAILY LOAD IMPLEMENTATION PLAN ALLEGHANY COUNTY AND COVINGTON CITY, VA (WATERBODIES I04R and I09R)
",NA,"Y",NA,2010-08-16 14:30:00,"S",0.3,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NFDT",2010-08-16 22:00:47,NA,2010-08-16 19:49:47,"MLHUTCHISON",2010-08-16 22:00:50,"OPS$WQM",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2593647","W10JKS_CM","MVR","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","TM","TMDL Planning","10018","Jackson River Benthic TMDL","QUALITY ASSURANCE PROJECT PLAN FOR SPECIAL STUDY OF JACKSON RIVER WATERSHED  IN SUPPORT OF BENTHIC TOTAL MAXIMUM DAILY LOAD IMPLEMENTATION PLAN ALLEGHANY COUNTY AND COVINGTON CITY, VA (WATERBODIES I04R and I09R)
",NA,"Y",NA,2010-08-16 17:30:00,"S",0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NFDT",2010-08-16 22:00:47,NA,2010-08-16 19:55:15,"MRDAIL",2010-08-16 22:00:50,"OPS$WQM",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2593648","W10JKS_CM","MVR","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","TM","TMDL Planning","10018","Jackson River Benthic TMDL","QUALITY ASSURANCE PROJECT PLAN FOR SPECIAL STUDY OF JACKSON RIVER WATERSHED  IN SUPPORT OF BENTHIC TOTAL MAXIMUM DAILY LOAD IMPLEMENTATION PLAN ALLEGHANY COUNTY AND COVINGTON CITY, VA (WATERBODIES I04R and I09R)
",NA,"Y",NA,2010-08-16 17:30:00,"S",0.3,50,"3",NA,NA,26.3,8.3,9.2,623,NA,NA,NA,NA,NA,NA,NA,"NFDT",2010-08-16 22:00:47,NA,2010-08-16 19:55:15,"MRDAIL",2010-08-16 22:00:50,"OPS$WQM",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2593755","W09A","MLH","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","TM","TMDL Planning","10018","Jackson River Benthic TMDL","QUALITY ASSURANCE PROJECT PLAN FOR SPECIAL STUDY OF JACKSON RIVER WATERSHED  IN SUPPORT OF BENTHIC TOTAL MAXIMUM DAILY LOAD IMPLEMENTATION PLAN ALLEGHANY COUNTY AND COVINGTON CITY, VA (WATERBODIES I04R and I09R)
",NA,"Y",NA,2010-08-17 10:00:00,"S",0.3,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NFDT",2010-08-17 22:00:45,NA,2010-08-17 19:41:04,"MLHUTCHISON",2010-08-17 22:00:47,"OPS$WQM",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2594205","W09A","MLH","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","TM","TMDL Planning","10018","Jackson River Benthic TMDL","QUALITY ASSURANCE PROJECT PLAN FOR SPECIAL STUDY OF JACKSON RIVER WATERSHED  IN SUPPORT OF BENTHIC TOTAL MAXIMUM DAILY LOAD IMPLEMENTATION PLAN ALLEGHANY COUNTY AND COVINGTON CITY, VA (WATERBODIES I04R and I09R)
",NA,"Y",NA,2010-08-17 15:46:00,"S",0.3,50,"3",NA,NA,26.8,8.4,9.5,634,NA,NA,NA,NA,NA,NA,NA,"NFDT",2010-08-23 13:34:53,NA,2010-08-23 13:24:17,"CSJOHNSON",2010-08-24 07:59:24,"CSJOHNSON",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2593776","W09A","MLH","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","TM","TMDL Planning","10018","Jackson River Benthic TMDL","QUALITY ASSURANCE PROJECT PLAN FOR SPECIAL STUDY OF JACKSON RIVER WATERSHED  IN SUPPORT OF BENTHIC TOTAL MAXIMUM DAILY LOAD IMPLEMENTATION PLAN ALLEGHANY COUNTY AND COVINGTON CITY, VA (WATERBODIES I04R and I09R)
",NA,"Y",NA,2010-08-18 10:00:00,"S",0.3,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NFDT",2010-08-18 09:00:40,NA,2010-08-18 07:54:54,"MLHUTCHISON",2010-08-18 09:04:21,"OPS$WQM",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2594179","W10JKS_ALGAE","MVR","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","TM","TMDL Planning","10018","Jackson River Benthic TMDL","QUALITY ASSURANCE PROJECT PLAN FOR SPECIAL STUDY OF JACKSON RIVER WATERSHED  IN SUPPORT OF BENTHIC TOTAL MAXIMUM DAILY LOAD IMPLEMENTATION PLAN ALLEGHANY COUNTY AND COVINGTON CITY, VA (WATERBODIES I04R and I09R)
",NA,"Y",NA,2010-08-18 15:40:00,"S",0.3,50,"1",NA,NA,21.1,8.1,9.7,297,NA,NA,NA,NA,NA,NA,NA,"NFDT",2010-08-20 12:20:30,NA,2010-08-20 10:09:09,"CSJOHNSON",2010-08-20 12:20:31,"CSJOHNSON",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2595191","WB08JKSTMDL","GJD","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","RB","Benthic Biological Monitoring","000002","Ambient Water Quality Monitoring QAPP and SOP","Water Quality Monitoring Quality Assurance Project Plan and Standard Operating Procedures Manual",NA,"Y",NA,2010-08-24 10:45:00,"S",0.3,50,"1",NA,NA,22.6,7.8,7.4,522,NA,NA,NA,NA,NA,NA,NA,"NFDT",NA,NA,2010-09-02 11:51:36,"GJDEVLIN",2010-09-02 11:59:17,"GJDEVLIN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2595242","WB08JKSTMDL","GJD","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","RB","Benthic Biological Monitoring","000002","Ambient Water Quality Monitoring QAPP and SOP","Water Quality Monitoring Quality Assurance Project Plan and Standard Operating Procedures Manual",NA,"Y",NA,2010-08-25 09:15:00,"S",0.3,50,"3",NA,NA,21.2,7.7,7.1,623,NA,NA,NA,NA,NA,NA,NA,"NFDT",NA,NA,2010-09-02 17:03:45,"GJDEVLIN",2010-09-02 17:04:48,"GJDEVLIN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2600968","W09A","MLH","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","TM","TMDL Planning","10018","Jackson River Benthic TMDL","QUALITY ASSURANCE PROJECT PLAN FOR SPECIAL STUDY OF JACKSON RIVER WATERSHED  IN SUPPORT OF BENTHIC TOTAL MAXIMUM DAILY LOAD IMPLEMENTATION PLAN ALLEGHANY COUNTY AND COVINGTON CITY, VA (WATERBODIES I04R and I09R)
",NA,"Y",NA,2010-10-26 14:45:00,"S",0.3,50,"3",NA,NA,18.3,8,9.9,886,NA,NA,NA,NA,NA,NA,NA,"NFDT",2010-10-26 22:00:57,NA,2010-10-26 17:05:30,"MLHUTCHISON",2010-10-26 22:00:59,"OPS$WQM",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2604306","W09A","MLH","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","TM","TMDL Planning","10018","Jackson River Benthic TMDL","QUALITY ASSURANCE PROJECT PLAN FOR SPECIAL STUDY OF JACKSON RIVER WATERSHED  IN SUPPORT OF BENTHIC TOTAL MAXIMUM DAILY LOAD IMPLEMENTATION PLAN ALLEGHANY COUNTY AND COVINGTON CITY, VA (WATERBODIES I04R and I09R)
",NA,"Y",NA,2010-12-29 14:20:00,"S",0.3,50,"3",NA,NA,4.3,8.4,NA,979,NA,NA,NA,NA,NA,NA,NA,"NFDT",2010-12-29 22:00:38,NA,2010-12-29 16:42:45,"MLHUTCHISON",2010-12-29 22:00:41,"OPS$WQM",8,NA,NA,NA,NA,NA,NA,NA,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2607194","W11A","MLH","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","TM","TMDL Planning","10018","Jackson River Benthic TMDL","QUALITY ASSURANCE PROJECT PLAN FOR SPECIAL STUDY OF JACKSON RIVER WATERSHED  IN SUPPORT OF BENTHIC TOTAL MAXIMUM DAILY LOAD IMPLEMENTATION PLAN ALLEGHANY COUNTY AND COVINGTON CITY, VA (WATERBODIES I04R and I09R)
",NA,"Y",NA,2011-02-16 14:05:00,"S",0.3,50,"3",NA,NA,9.3,8.3,14.2,785,NA,NA,NA,NA,NA,NA,NA,"NFDT",2011-02-16 22:00:59,NA,2011-02-16 16:42:37,"MLHUTCHISON",2011-02-16 22:01:02,"OPS$WQM",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2611575","W11A","MLH","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","TM","TMDL Planning","10018","Jackson River Benthic TMDL","QUALITY ASSURANCE PROJECT PLAN FOR SPECIAL STUDY OF JACKSON RIVER WATERSHED  IN SUPPORT OF BENTHIC TOTAL MAXIMUM DAILY LOAD IMPLEMENTATION PLAN ALLEGHANY COUNTY AND COVINGTON CITY, VA (WATERBODIES I04R and I09R)
",NA,"Y",NA,2011-04-19 10:00:00,"S",0.3,50,"1",NA,NA,9.6,7.8,NA,161,NA,NA,NA,NA,NA,NA,NA,"NFDT",2011-04-19 22:00:50,NA,2011-04-19 17:10:52,"MLHUTCHISON",2011-04-19 22:00:54,"OPS$WQM",2,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2619014","W11A","MLH","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","TM","TMDL Planning","10018","Jackson River Benthic TMDL","QUALITY ASSURANCE PROJECT PLAN FOR SPECIAL STUDY OF JACKSON RIVER WATERSHED  IN SUPPORT OF BENTHIC TOTAL MAXIMUM DAILY LOAD IMPLEMENTATION PLAN ALLEGHANY COUNTY AND COVINGTON CITY, VA (WATERBODIES I04R and I09R)
",NA,"Y",NA,2011-06-22 09:30:00,"S",0.3,50,"2",NA,NA,23,7.1,7.5,556,NA,NA,NA,NA,NA,NA,NA,"NFDT",2011-06-22 22:00:53,NA,2011-06-22 16:49:40,"MLHUTCHISON",2011-06-22 22:00:57,"OPS$WQM",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
"2625626","W11A","MLH","DEQ","Virginia Department of Environmental Quality","Y",NA,"2-JKS006.67","TM","TMDL Planning","10018","Jackson River Benthic TMDL","QUALITY ASSURANCE PROJECT PLAN FOR SPECIAL STUDY OF JACKSON RIVER WATERSHED  IN SUPPORT OF BENTHIC TOTAL MAXIMUM DAILY LOAD IMPLEMENTATION PLAN ALLEGHANY COUNTY AND COVINGTON CITY, VA (WATERBODIES I04R and I09R)
",NA,"Y",NA,2011-08-16 11:15:00,"S",0.3,50,"3",NA,NA,22.3,7.9,8.5,837,NA,NA,NA,NA,NA,NA,NA,"NFDT",2011-08-16 22:00:55,NA,2011-08-16 16:41:12,"MLHUTCHISON",2011-08-16 22:01:01,"OPS$WQM",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-03-03 05:28:28,"CEDS_PUBLIC"
